Started simulation : CrossInTray Function on 2021-03-14 05:15:05pm
43,-1.3494,-1.3497,-2.0626,3.0626
43,1.3488,1.3470,-2.0626,3.0626
44,-1.3495,1.3494,-2.0626,3.0626
44,1.3491,-1.3493,-2.0626,3.0626
44,-1.3494,-1.3497,-2.0626,3.0626
44,1.3488,1.3470,-2.0626,3.0626
45,-1.3494,1.3494,-2.0626,3.0626
45,1.3491,-1.3493,-2.0626,3.0626
45,-1.3494,-1.3497,-2.0626,3.0626
45,1.3488,1.3470,-2.0626,3.0626
46,-1.3494,1.3494,-2.0626,3.0626
46,1.3491,-1.3493,-2.0626,3.0626
46,-1.3494,-1.3497,-2.0626,3.0626
46,1.3488,1.3470,-2.0626,3.0626
47,-1.3494,1.3494,-2.0626,3.0626
47,1.3491,-1.3493,-2.0626,3.0626
47,-1.3494,-1.3497,-2.0626,3.0626
47,1.3488,1.3470,-2.0626,3.0626
48,-1.3494,1.3494,-2.0626,3.0626
48,1.3496,-1.3493,-2.0626,3.0626
48,-1.3494,-1.3497,-2.0626,3.0626
48,1.3488,1.3470,-2.0626,3.0626
49,-1.3494,1.3494,-2.0626,3.0626
49,1.3496,-1.3493,-2.0626,3.0626
49,-1.3494,-1.3497,-2.0626,3.0626
49,1.3488,1.3470,-2.0626,3.0626
50,-1.3494,1.3494,-2.0626,3.0626
50,1.3496,-1.3493,-2.0626,3.0626
50,-1.3494,-1.3497,-2.0626,3.0626
50,1.3488,1.3470,-2.0626,3.0626
51,-1.3494,1.3494,-2.0626,3.0626
51,1.3496,-1.3493,-2.0626,3.0626
51,-1.3494,-1.3497,-2.0626,3.0626
51,1.3488,1.3470,-2.0626,3.0626
52,-1.3494,1.3494,-2.0626,3.0626
52,1.3496,-1.3493,-2.0626,3.0626
52,-1.3494,-1.3497,-2.0626,3.0626
52,1.3488,1.3470,-2.0626,3.0626
53,-1.3494,1.3494,-2.0626,3.0626
53,1.3496,-1.3493,-2.0626,3.0626
53,-1.3494,-1.3497,-2.0626,3.0626
53,1.3488,1.3470,-2.0626,3.0626
54,-1.3494,1.3494,-2.0626,3.0626
54,1.3496,-1.3493,-2.0626,3.0626
54,-1.3496,-1.3495,-2.0626,3.0626
54,1.3488,1.3470,-2.0626,3.0626
55,-1.3494,1.3494,-2.0626,3.0626
55,1.3496,-1.3493,-2.0626,3.0626
55,-1.3496,-1.3495,-2.0626,3.0626
55,1.3488,1.3470,-2.0626,3.0626
56,-1.3494,1.3494,-2.0626,3.0626
56,1.3496,-1.3493,-2.0626,3.0626
56,-1.3496,-1.3495,-2.0626,3.0626
56,1.3488,1.3470,-2.0626,3.0626
57,-1.3494,1.3494,-2.0626,3.0626
57,-1.3495,-1.3495,-2.0626,3.0626
57,1.3496,-1.3493,-2.0626,3.0626
57,1.3488,1.3470,-2.0626,3.0626
58,-1.3494,1.3494,-2.0626,3.0626
58,-1.3495,-1.3495,-2.0626,3.0626
58,1.3496,-1.3494,-2.0626,3.0626
58,1.3488,1.3470,-2.0626,3.0626
59,-1.3494,1.3494,-2.0626,3.0626
59,-1.3494,-1.3495,-2.0626,3.0626
59,1.3496,-1.3494,-2.0626,3.0626
59,1.3488,1.3504,-2.0626,3.0626
60,-1.3494,1.3494,-2.0626,3.0626
60,-1.3494,-1.3495,-2.0626,3.0626
60,1.3496,-1.3494,-2.0626,3.0626
60,1.3488,1.3504,-2.0626,3.0626
61,-1.3494,1.3494,-2.0626,3.0626
61,-1.3494,-1.3495,-2.0626,3.0626
61,1.3496,-1.3494,-2.0626,3.0626
61,1.3488,1.3504,-2.0626,3.0626
62,-1.3494,1.3494,-2.0626,3.0626
62,-1.3494,-1.3495,-2.0626,3.0626
62,1.3496,-1.3494,-2.0626,3.0626
62,1.3488,1.3504,-2.0626,3.0626
63,-1.3494,1.3494,-2.0626,3.0626
63,-1.3494,-1.3495,-2.0626,3.0626
63,1.3496,-1.3494,-2.0626,3.0626
63,1.3488,1.3504,-2.0626,3.0626
64,-1.3494,1.3494,-2.0626,3.0626
64,-1.3494,-1.3495,-2.0626,3.0626
64,1.3496,-1.3494,-2.0626,3.0626
64,1.3488,1.3504,-2.0626,3.0626
65,-1.3494,1.3494,-2.0626,3.0626
65,-1.3494,-1.3494,-2.0626,3.0626
65,1.3496,-1.3494,-2.0626,3.0626
65,1.3488,1.3504,-2.0626,3.0626
66,-1.3494,1.3494,-2.0626,3.0626
66,-1.3494,-1.3494,-2.0626,3.0626
66,1.3496,-1.3494,-2.0626,3.0626
66,1.3488,1.3504,-2.0626,3.0626
67,-1.3494,1.3494,-2.0626,3.0626
67,-1.3494,-1.3494,-2.0626,3.0626
67,1.3496,-1.3494,-2.0626,3.0626
